#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 12 05 14 50 177  4.8  6.0  2.01 12.12  8.33 292 1012.8  11.0  11.5 999.0 99.0 99.00
2019 12 05 15 50 168  5.0  6.3  2.07 12.90  8.49 299 1013.4  10.9  11.5 999.0 99.0 99.00
2019 12 05 16 50 162  5.5  6.8  1.83 12.12  7.92 294 1013.6  11.2  11.5 999.0 99.0 99.00
2019 12 05 17 50 157  7.2  8.6  1.68 12.12  7.39 326 1014.2  10.9  11.5 999.0 99.0 99.00
2019 12 05 18 50 145  8.3 10.3  1.82 12.12  7.16 319 1014.4  10.4  11.6 999.0 99.0 99.00
2019 12 05 19 50 170  9.1 11.6  1.61 12.12  6.23 320 1014.1  10.5  11.6 999.0 99.0 99.00
2019 12 05 20 50 176  7.5  9.0  1.60 12.12  5.59 319 1013.8  10.5  11.5 999.0 99.0 99.00
2019 12 05 21 50 163  7.0  8.7  1.65 12.12  5.97 317 1013.1  11.1  11.5 999.0 99.0 99.00
2019 12 05 22 50 153  8.5 11.2  1.62 12.12  5.87 334 1013.1  11.0  11.5 999.0 99.0 99.00
2019 12 05 23 50 149  9.3 11.3  1.59 11.43  5.37 315 1012.9  10.7  11.5 999.0 99.0 99.00
2019 12 06 00 50 141  7.9  9.6  1.72 12.12  5.49 323 1012.6  10.9  11.5 999.0 99.0 99.00
2019 12 06 01 50 145  8.1 10.2  1.87 11.43  5.70 336 1012.1  11.4  11.6 999.0 99.0 99.00
2019 12 06 02 50 145  8.1  9.8  1.80 11.43  5.75 326 1012.0  11.7  11.7 999.0 99.0 99.00
2019 12 06 03 50 137  8.6 10.6  1.72 12.12  5.56 343 1011.8  12.0  11.7 999.0 99.0 99.00
2019 12 06 04 50 158  9.2 11.3  1.70 12.12  5.43 299 1011.6  11.9  11.7 999.0 99.0 99.00
2019 12 06 05 50 135  6.5  8.0  1.72 10.81  5.61 327 1011.5  11.9  11.7 999.0 99.0 99.00
2019 12 06 06 50 141  7.3  8.8  1.73  6.25  5.87 211 1011.4  12.2  11.7 999.0 99.0 99.00
2019 12 06 07 50 143  7.3  8.8  1.77 11.43  6.01 336 1011.3  12.2  11.7 999.0 99.0 99.00
2019 12 06 08 50 146  6.4  7.4  1.77 11.43  5.96 322 1011.0  12.0  11.8 999.0 99.0 99.00
2019 12 06 09 50 143  7.3  8.8  1.68  7.14  5.99 218 1010.7  11.8  11.8 999.0 99.0 99.00
2019 12 06 10 50 134  8.0  9.5  1.79  7.14  6.22 213 1010.4  11.8  11.8 999.0 99.0 99.00
2019 12 06 11 50 134  8.2  9.7  1.81  7.69  6.22 221 1009.7  12.4  11.8 999.0 99.0 99.00
2019 12 06 12 50 133  8.3  9.7  2.14  7.69  6.56 226 1009.3  12.0  11.7 999.0 99.0 99.00
2019 12 06 13 50 140  8.1  9.8  2.20  9.09  6.56 225 1008.8  12.4  11.7 999.0 99.0 99.00
2019 12 06 14 50 153  9.7 11.8  2.68 16.00  7.12 298 1008.6  12.3  11.7 999.0 99.0 99.00
2019 12 06 15 50 133  7.8  9.6  3.03  9.09  7.60 223 1008.3  11.5  11.7 999.0 99.0 99.00
2019 12 06 16 50 138  9.3 11.3  3.08 10.81  7.37 238 1008.4  11.4  11.7 999.0 99.0 99.00
2019 12 06 17 50 137 11.2 14.1  3.28 10.00  7.29 216 1008.5  11.3  11.7 999.0 99.0 99.00
2019 12 06 18 50 148 10.7 13.2  3.41 10.00  7.35 218 1008.4  11.1  11.7 999.0 99.0 99.00
2019 12 06 19 50 152 12.4 15.6  3.48 10.81  7.47 227 1007.8  11.3  11.7 999.0 99.0 99.00
2019 12 06 20 50 163 12.4 15.5  3.41 10.00  7.01 207 1007.3  11.0  11.6 999.0 99.0 99.00
2019 12 06 21 50 173 10.5 13.0  3.52 10.81  7.21 210 1006.8  11.4  11.6 999.0 99.0 99.00
2019 12 06 22 50 177  9.1 11.0  3.49 10.00  7.01 193 1006.9  11.5  11.6 999.0 99.0 99.00
2019 12 06 23 50 176  8.9 10.8  3.51 10.00  7.34 205 1007.0  11.6  11.6 999.0 99.0 99.00
2019 12 07 00 50 187  8.4 10.8  3.69 10.81  7.85 197 1006.8  11.6  11.6 999.0 99.0 99.00
2019 12 07 01 50 166  8.4 10.2  3.76 11.43  8.02 206 1006.6  11.4  11.6 999.0 99.0 99.00
2019 12 07 02 50 165  8.9 11.2  3.85 10.81  8.23 207 1006.2  11.4  11.6 999.0 99.0 99.00
2019 12 07 03 50 159  8.5 10.7  3.64 11.43  8.24 206 1006.3  11.2  11.6 999.0 99.0 99.00
2019 12 07 04 50 144  8.8 10.5  3.88 12.12  8.52 203 1006.1  10.9  11.6 999.0 99.0 99.00
2019 12 07 05 50 146  8.4 10.5  3.73 10.81  8.27 181 1006.1  10.8  11.7 999.0 99.0 99.00
2019 12 07 06 50 152  7.5  9.3  3.44 10.81  8.02 179 1005.9  10.8  11.7 999.0 99.0 99.00
2019 12 07 07 50 152  7.8 10.1  3.52 11.43  8.32 188 1005.5  11.0  11.7 999.0 99.0 99.00
2019 12 07 08 50 159  7.4  9.0  3.67 10.81  8.32 196 1005.0  10.9  11.7 999.0 99.0 99.00
2019 12 07 09 50 171  6.8  8.5  3.68 10.81  8.48 197 1004.6  11.1  11.7 999.0 99.0 99.00
2019 12 07 10 50 176  6.5  8.2  3.61 10.81  8.25 188 1004.6  11.1  11.6 999.0 99.0 99.00
2019 12 07 11 50 194  6.2  8.0  3.56 10.81  8.30 186 1004.7  11.3  11.6 999.0 99.0 99.00
2019 12 07 12 50 207  5.1  6.2  3.66 10.00  8.41 190 1004.7  11.4  11.6 999.0 99.0 99.00
2019 12 07 13 50 224  4.0  5.8  3.42 10.00  8.22 187 1004.6  11.2  11.6 999.0 99.0 99.00
2019 12 07 14 50 194  3.3  4.8  3.06 10.81  7.96 191 1004.6  10.9  11.6 999.0 99.0 99.00
2019 12 07 15 50 189  1.9  3.3  3.08 10.00  8.19 200 1005.0  10.7  11.7 999.0 99.0 99.00
2019 12 07 16 50 251  0.8  1.5  3.05 10.81  8.47 203 1005.4  10.6  11.7 999.0 99.0 99.00
2019 12 07 17 50 139  1.2  2.5  2.88 10.00  8.11 196 1005.7  10.5  11.7 999.0 99.0 99.00
2019 12 07 18 50 311  0.4  1.5  2.49 12.12  7.94 257 1006.3  10.3  11.7 999.0 99.0 99.00
2019 12 07 19 50 196  0.1  0.5  2.60 11.43  8.30 228 1006.3  10.4  11.7 999.0 99.0 99.00
2019 12 07 20 50 342  0.7  1.9  2.96 10.81  8.61 202 1006.0  10.3  11.8 999.0 99.0 99.00
2019 12 07 21 50  12  1.9  3.2  2.86 11.43  8.63 214 1005.8  10.1  11.8 999.0 99.0 99.00
2019 12 07 22 50 337  1.5  3.2  2.65 11.43  8.83 248 1006.2  10.2  11.8 999.0 99.0 99.00
2019 12 07 23 50 325  3.1  4.5  2.52 10.81  8.69 214 1006.9  10.3  11.7 999.0 99.0 99.00
2019 12 08 00 50  17  2.7  4.1  2.45 10.81  8.70 203 1007.4  10.3  11.7 999.0 99.0 99.00
2019 12 08 01 50  51  0.2  1.1  2.75 10.00  8.76 196 1008.1  10.4  11.6 999.0 99.0 99.00
2019 12 08 02 50 351  1.6  2.6  2.65 11.43  8.74 266 1008.6  10.5  11.5 999.0 99.0 99.00
2019 12 08 03 50 309  1.7  2.5  2.60 10.81  8.74 244 1009.3  10.8  11.5 999.0 99.0 99.00
2019 12 08 04 50 338  5.1  6.7  2.55 10.00  8.79 199 1009.7  11.2  11.5 999.0 99.0 99.00
2019 12 08 05 50 342  5.5  6.9  2.63 10.00  8.45 208 1010.5  11.3  11.6 999.0 99.0 99.00
2019 12 08 06 50 347  5.2  6.6  2.52 10.00  8.26 227 1011.0  11.1  11.6 999.0 99.0 99.00
2019 12 08 07 50 357  6.0  7.2  2.34 10.00  8.10 226 1012.2  10.3  11.6 999.0 99.0 99.00
2019 12 08 08 50 356  5.9  7.4  2.23 10.00  7.95 238 1012.9  10.1  11.5 999.0 99.0 99.00
2019 12 08 09 50 334  6.0  7.3  2.19 10.00  7.75 206 1013.6  10.6  11.4 999.0 99.0 99.00
2019 12 08 10 50 336  6.5  7.8  1.96  9.09  7.10 225 1014.6  10.2  11.4 999.0 99.0 99.00
2019 12 08 11 50 314  5.1  6.7  2.34 10.00  7.83 214 1015.3   9.8  11.4 999.0 99.0 99.00
2019 12 08 12 50 314  3.9  4.8  2.13  9.09  7.39 243 1015.7   9.8  11.3 999.0 99.0 99.00
2019 12 08 13 50 309  4.7  6.1  2.02 10.00  7.02 238 1016.6  10.1  11.3 999.0 99.0 99.00
2019 12 08 14 50 323  3.1  4.9  1.98 10.81  7.22 251 1017.1   9.9  11.3 999.0 99.0 99.00
2019 12 08 15 50   1  1.8  2.9  2.17 10.00  7.56 244 1017.3   9.4  11.2 999.0 99.0 99.00
2019 12 08 16 50 230  0.1  0.5  2.18 10.00  7.62 238 1018.3   9.3  11.2 999.0 99.0 99.00
2019 12 08 17 50 192  0.6  1.7  2.12 10.00  7.67 272 1019.1   9.0  11.2 999.0 99.0 99.00
2019 12 08 18 50 181  2.3  3.3  2.21  8.33  7.55 294 1019.3   9.6  11.3 999.0 99.0 99.00
2019 12 08 19 50 202  2.4  3.2  2.18  9.09  7.60 241 1019.6   9.6  11.4 999.0 99.0 99.00
2019 12 08 20 50 205  3.4  4.3  2.08 10.00  7.82 217 1019.8   9.5  11.4 999.0 99.0 99.00
2019 12 08 21 50 222  3.7  4.5  2.28  9.09  7.85 241 1020.4   9.6  11.4 999.0 99.0 99.00
2019 12 08 22 50 231  2.2  2.9  2.20 10.00  7.86 216 1021.0   9.4  11.3 999.0 99.0 99.00
2019 12 08 23 50 209  2.7  3.6  2.16 10.81  7.86 253 1021.1   9.6  11.4 999.0 99.0 99.00
2019 12 09 00 50 179  2.6  3.8  2.17  8.33  7.78 254 1021.5   9.2  11.4 999.0 99.0 99.00
2019 12 09 01 50 200  4.1  5.3  2.02  9.09  7.58 216 1021.4   9.2  11.4 999.0 99.0 99.00
2019 12 09 02 50 200  4.8  5.8  2.24 11.43  8.09 273 1021.4   9.4  11.4 999.0 99.0 99.00
2019 12 09 03 50 168  3.9  5.4  1.93 10.81  7.90 299 1021.7   9.4  11.3 999.0 99.0 99.00
2019 12 09 04 50 192  2.7  3.7  1.98 10.81  8.17 288 1022.1   9.7  11.3 999.0 99.0 99.00
2019 12 09 05 50 211  2.8  4.8  1.76 10.81  7.89 278 1022.7   9.9  11.3 999.0 99.0 99.00
2019 12 09 06 50 189  1.7  3.1  1.82 10.81  7.95 285 1022.9   9.7  11.3 999.0 99.0 99.00
2019 12 09 07 50 153  2.8  4.1  1.70 10.00  7.87 274 1022.8   9.7  11.2 999.0 99.0 99.00
2019 12 09 08 50 140  3.3  5.1  1.71 10.00  8.24 320 1022.9   9.5  11.2 999.0 99.0 99.00
2019 12 09 09 50 154  3.0  4.2  1.75 10.00  8.16 283 1022.8   9.4  11.1 999.0 99.0 99.00
2019 12 09 10 50 131  2.5  4.2  1.90  9.09  8.59 247 1023.0   9.2  11.1 999.0 99.0 99.00
2019 12 09 11 50 151  3.2  5.2  1.68 13.79  8.47 285 1023.1   8.9  11.1 999.0 99.0 99.00
2019 12 09 12 50 184  1.9  3.0  1.72 13.79  8.76 282 1023.0   9.1  11.2 999.0 99.0 99.00
2019 12 09 13 50 165  2.6  4.1  1.74 13.79  8.67 286 1022.9   9.3  11.2 999.0 99.0 99.00
2019 12 09 14 50 157  3.2  5.1  1.68 12.90  8.75 290 1022.5   9.6  11.1 999.0 99.0 99.00
2019 12 09 15 50 133  4.6  6.6  1.74 13.79  8.83 292 1022.2   9.7  11.1 999.0 99.0 99.00
2019 12 09 16 50 170  4.0  5.9  1.91 13.79  9.24 286 1022.6   9.8  11.2 999.0 99.0 99.00
2019 12 09 17 50 143  5.3  6.9  1.70 13.79  8.34 273 1022.6   9.8  11.2 999.0 99.0 99.00
2019 12 09 18 50 140  4.9  6.7  1.95 12.90  9.03 278 1022.5   9.6  11.1 999.0 99.0 99.00
2019 12 09 19 50 168  5.0  7.0  1.79 12.90  8.73 300 1022.3   9.9  11.2 999.0 99.0 99.00
2019 12 09 20 50 162  5.5  7.0  1.79 13.79  9.13 289 1021.5   9.9  11.3 999.0 99.0 99.00
2019 12 09 21 50 157  5.2  6.3  1.67 13.79  8.67 304 1021.1   9.8  11.5 999.0 99.0 99.00
2019 12 09 22 50 143  5.2  6.7  1.52 13.79  8.51 311 1021.0   9.6  11.5 999.0 99.0 99.00
2019 12 09 23 50 159  6.5  8.6  1.56 13.79  7.36 283 1020.9   8.5  11.6 999.0 99.0 99.00
2019 12 10 00 50 168  5.2  7.0  1.47 12.12  6.94 256 1020.8   9.2  11.6 999.0 99.0 99.00
2019 12 10 01 50 164  6.8  8.7  1.32 12.90  6.75 294 1020.3   9.7  11.6 999.0 99.0 99.00
2019 12 10 02 50 165  6.9  8.4  1.54 13.79  7.26 300 1019.8   9.9  11.6 999.0 99.0 99.00
2019 12 10 03 50 175  8.6 10.9  1.38 13.79  6.43 263 1019.6  10.1  11.6 999.0 99.0 99.00
2019 12 10 04 50 176  9.7 11.9  1.27 13.79  5.41 275 1019.3   9.7  11.5 999.0 99.0 99.00
2019 12 10 05 50 170  9.3 11.8  1.58 12.90  5.81 298 1018.7  10.1  11.5 999.0 99.0 99.00
2019 12 10 06 50 169  9.5 11.0  1.51 12.90  5.18 258 1018.6  10.2  11.5 999.0 99.0 99.00
2019 12 10 07 50 167  9.9 11.7  1.47 12.90  5.13 295 1018.4  10.3  11.5 999.0 99.0 99.00
2019 12 10 08 50 180  9.9 11.8  1.73 12.12  5.32 250 1018.2  10.4  11.5 999.0 99.0 99.00
2019 12 10 09 50 181 10.6 12.2  1.77  5.00  5.15 186 1017.9  10.7  11.5 999.0 99.0 99.00
2019 12 10 10 50 167 10.8 13.4  1.96  5.56  5.30 177 1017.7  10.3  11.4 999.0 99.0 99.00
2019 12 10 11 50 168 11.3 13.4  1.91  5.56  5.24 190 1017.3  10.0  11.4 999.0 99.0 99.00
2019 12 10 12 50 173 11.7 14.1  2.26  6.67  5.66 189 1016.9  10.2  11.4 999.0 99.0 99.00
2019 12 10 13 50 176 11.4 13.7  2.58  7.14  5.89 205 1016.9  10.3  11.5 999.0 99.0 99.00
2019 12 10 14 50 186 11.3 13.9  2.48  7.14  5.84 206 1017.0  10.6  11.5 999.0 99.0 99.00
2019 12 10 15 50 190  8.8 10.9  2.82  7.14  6.31 212 1017.1  10.7  11.5 999.0 99.0 99.00
2019 12 10 16 50 195  6.3  8.0  2.79  7.69  6.66 214 1017.4  11.1  11.5 999.0 99.0 99.00
2019 12 10 17 50 221  3.9  5.4  3.10  7.69  7.17 209 1017.8  11.5  11.6 999.0 99.0 99.00
2019 12 10 18 50 228  4.1  5.3  3.01 10.81  7.60 238 1018.6  11.6  11.6 999.0 99.0 99.00
2019 12 10 19 50 232  2.8  4.3  3.28 11.43  7.88 244 1018.3  11.5  11.6 999.0 99.0 99.00
2019 12 10 20 50 248  3.4  4.8  2.98 13.79  7.82 242 1018.3  11.7  11.6 999.0 99.0 99.00
2019 12 10 21 50 255  2.3  3.5  2.98 11.43  7.91 243 1018.0  11.8  11.7 999.0 99.0 99.00
2019 12 10 22 50 265  2.2  3.5  3.21 10.00  8.22 235 1017.9  11.8  11.7 999.0 99.0 99.00
2019 12 10 23 50 176  1.7  2.5  3.27 12.90  8.50 252 1018.1  11.5  11.7 999.0 99.0 99.00
2019 12 11 00 50 214  1.4  2.1  3.04 12.90  8.46 245 1018.1  11.3  11.7 999.0 99.0 99.00
2019 12 11 01 50 167  1.7  2.8  2.85 12.90  7.98 253 1017.8  11.2  11.6 999.0 99.0 99.00
2019 12 11 02 50 165  1.5  2.1  2.88 12.12  8.20 251 1017.6  11.1  11.6 999.0 99.0 99.00
2019 12 11 03 50 161  3.0  4.6  3.22 12.90  8.77 246 1017.9  11.0  11.6 999.0 99.0 99.00
2019 12 11 04 50 181  4.8  6.3  3.25 12.12  8.85 252 1018.3  10.2  11.6 999.0 99.0 99.00
2019 12 11 05 50 145  4.7  6.0  2.95 12.12  8.34 254 1016.9  10.1  11.6 999.0 99.0 99.00
2019 12 11 06 50 144  4.5  5.7  3.06 12.12  9.02 260 1016.5  10.3  11.6 999.0 99.0 99.00
2019 12 11 07 50 141  6.4  8.8  3.29 12.12  9.43 262 1015.9  10.6  11.6 999.0 99.0 99.00
2019 12 11 08 50 154  6.8  8.5  3.04 12.90  8.62 263 1015.5  10.1  11.6 999.0 99.0 99.00
2019 12 11 09 50 177  7.3  9.6  3.07 13.79  8.84 276 1015.1  10.4  11.6 999.0 99.0 99.00
2019 12 11 10 50 196  7.5  9.6  3.07 12.90  8.50 252 1015.4  11.0  11.6 999.0 99.0 99.00
2019 12 11 11 50 184  7.9  9.8  3.08 12.90  8.33 254 1014.7  10.9  11.6 999.0 99.0 99.00
2019 12 11 12 50 178  7.8  9.4  3.15 12.90  8.28 256 1014.1  10.9  11.6 999.0 99.0 99.00
2019 12 11 13 50 170  9.7 11.2  3.01 12.12  7.87 242 1013.4  10.4  11.6 999.0 99.0 99.00
2019 12 11 14 50 167 10.3 12.4  2.88 13.79  7.51 270 1012.4  10.5  11.6 999.0 99.0 99.00
2019 12 11 15 50 169 10.2 12.0  3.21 17.39  7.45 293 1011.9  10.6  11.6 999.0 99.0 99.00
2019 12 11 16 50 181  9.2 10.9  2.93 16.00  7.19 258 1011.7  11.0  11.6 999.0 99.0 99.00
2019 12 11 17 50 193 11.7 15.0  3.23 16.00  7.66 279 1011.6  11.2  11.6 999.0 99.0 99.00
2019 12 11 18 50 195 12.2 14.6  2.98 16.00  6.82 288 1011.2  11.4  11.7 999.0 99.0 99.00
2019 12 11 19 50 179 11.7 14.2  3.54 16.00  7.31 268 1010.3  11.3  11.6 999.0 99.0 99.00
2019 12 11 20 50 186 13.5 16.7  3.37 12.90  7.06 250 1009.1  11.3  11.6 999.0 99.0 99.00
2019 12 11 21 50 186 13.8 17.6  3.48 12.12  6.92 246 1007.9  11.3  11.6 999.0 99.0 99.00
2019 12 11 22 50 191 14.4 17.6  3.76  8.33  6.89 200 1006.9  11.3  11.6 999.0 99.0 99.00
2019 12 11 23 50 191 12.1 15.6  4.01  8.33  7.20 199 1006.8  10.7  11.6 999.0 99.0 99.00
2019 12 12 00 50 198 13.5 16.8  4.31  8.33  7.38 197 1006.3  10.6  11.6 999.0 99.0 99.00
2019 12 12 01 50 205 11.3 14.4  4.95 10.81  7.89 234 1006.0  11.2  11.6 999.0 99.0 99.00
2019 12 12 02 50 214  9.5 11.9  4.89 12.12  8.18 248 1006.2  11.8  11.6 999.0 99.0 99.00
2019 12 12 03 50 224  9.1 10.9  4.81  9.09  8.24 214 1006.9  11.9  11.6 999.0 99.0 99.00
2019 12 12 04 50 234  8.4 10.1  4.62 13.79  8.48 255 1007.8  12.0  11.6 999.0 99.0 99.00
2019 12 12 05 50 247  9.1 11.4  4.71 12.90  8.60 240 1008.8  12.0  11.6 999.0 99.0 99.00
2019 12 12 06 50 244  8.6 10.6  4.24  9.09  8.21 194 1009.7  12.0  11.6 999.0 99.0 99.00
2019 12 12 07 50 226  8.1  9.8  3.81 12.90  8.08 244 1010.4  11.8  11.6 999.0 99.0 99.00
2019 12 12 08 50 219  8.1  9.6  4.05 12.90  8.58 244 1010.7  11.7  11.6 999.0 99.0 99.00
2019 12 12 09 50 217  8.5 10.5  4.04 12.90  8.29 244 1011.2  11.8  11.6 999.0 99.0 99.00
2019 12 12 10 50 215  8.2 10.2  4.53 17.39  9.42 254 1011.9  11.8  11.6 999.0 99.0 99.00
2019 12 12 11 50 208  8.9 11.0  4.48 17.39  9.78 256 1011.9  11.7  11.6 999.0 99.0 99.00
2019 12 12 12 50 203  8.6 10.3  4.76 16.00  9.38 263 1011.9  11.6  11.6 999.0 99.0 99.00
2019 12 12 13 50 227  5.5  7.0  5.58 16.00  9.81 259 1011.8   9.2  11.5 999.0 99.0 99.00
2019 12 12 14 50 218 11.4 15.4  5.57 16.00 10.12 266 1010.9  11.5  11.5 999.0 99.0 99.00
2019 12 12 15 50 208 10.5 12.9  5.86 14.81  9.93 249 1010.5  10.8  11.5 999.0 99.0 99.00
2019 12 12 16 50 215 10.3 12.4  6.55 13.79 10.48 266 1010.6  11.0  11.5 999.0 99.0 99.00
2019 12 12 17 50 245 14.4 17.7  6.19 13.79 10.21 254 1010.8  10.7  11.5 999.0 99.0 99.00
2019 12 12 18 50 247 11.5 13.9  5.47 16.00  9.68 246 1011.6  10.8  11.5 999.0 99.0 99.00
2019 12 12 19 50 248 10.5 13.2  5.11 13.79  8.87 245 1012.2  10.9  11.5 999.0 99.0 99.00
2019 12 12 20 50 251 10.9 12.9  5.13 16.00  9.26 253 1012.8  11.2  11.5 999.0 99.0 99.00
2019 12 12 21 50 248 10.4 13.7  4.75 16.00  9.01 253 1013.3  11.4  11.5 999.0 99.0 99.00
2019 12 12 22 50 260 10.6 13.2  4.58 14.81  8.60 250 1014.6  10.4  11.5 999.0 99.0 99.00
2019 12 12 23 50 235  8.7 10.6  4.84 16.00  9.48 269 1015.5  10.0  11.5 999.0 99.0 99.00
2019 12 13 00 50 244  8.4 10.8  5.86 16.00 10.53 259 1016.3  10.5  11.5 999.0 99.0 99.00
2019 12 13 01 50 249  8.8 11.7  4.75 16.00  9.68 266 1016.9  10.8  11.5 999.0 99.0 99.00
2019 12 13 02 50 246  8.0 10.4  5.28 14.81  9.99 259 1017.4  11.2  11.5 999.0 99.0 99.00
2019 12 13 03 50 234  8.0 10.5  5.01 16.00 10.18 259 1018.0  11.2  11.5 999.0 99.0 99.00
2019 12 13 04 50 236  8.5 11.2  5.18 14.81 10.21 256 1018.3  11.2  11.5 999.0 99.0 99.00
2019 12 13 05 50 261  7.1  9.6  5.58 13.79 10.41 256 1018.8  10.7  11.5 999.0 99.0 99.00
2019 12 13 06 50 241 10.2 14.6  6.62 14.81 11.25 253 1019.0  10.3  11.5 999.0 99.0 99.00
2019 12 13 07 50 249  6.7  9.1  5.86 13.79 10.52 260 1019.7  10.5  11.5 999.0 99.0 99.00
2019 12 13 08 50 242  7.1  9.1  5.49 13.79 10.10 260 1019.5  10.5  11.5 999.0 99.0 99.00
2019 12 13 09 50 255  7.5  9.9  5.27 12.12 10.13 261 1019.2  10.8  11.5 999.0 99.0 99.00
2019 12 13 10 50 271  6.4  8.6  5.13 16.00 10.24 262 1019.4  10.8  11.4 999.0 99.0 99.00
2019 12 13 11 50 259  6.4  8.4  5.51 14.81 10.02 246 1019.6  10.7  11.4 999.0 99.0 99.00
2019 12 13 12 50 262  6.6  8.5  5.23 17.39 10.25 259 1019.5  10.7  11.4 999.0 99.0 99.00
2019 12 13 13 50 271  5.8  7.7  5.04 14.81 10.36 260 1019.3  10.5  11.4 999.0 99.0 99.00
2019 12 13 14 50 289  5.3  7.3  4.61 16.00  9.90 267 1019.1  10.6  11.4 999.0 99.0 99.00
2019 12 13 15 50 290  4.6  6.4  4.75 14.81 10.14 267 1019.1  10.3  11.3 999.0 99.0 99.00
2019 12 13 16 50 257  1.3  3.1  4.66 16.00 10.48 271 1019.1  10.1  11.3 999.0 99.0 99.00
2019 12 13 17 50 273  2.2  4.1  4.76 16.00 10.90 289 1019.0  10.8  11.4 999.0 99.0 99.00
2019 12 13 18 50 279  3.2  5.7  4.84 16.00 11.21 289 1019.0  10.7  11.5 999.0 99.0 99.00
2019 12 13 19 50 277  2.5  4.1  5.55 16.00 12.04 280 1018.6  10.8  11.5 999.0 99.0 99.00
2019 12 13 20 50 275  2.7  5.3  5.11 16.00 11.57 279 1018.1  10.8  11.6 999.0 99.0 99.00
2019 12 13 21 50 268  4.0  6.1  5.50 14.81 11.80 269 1017.7  10.7  11.6 999.0 99.0 99.00
2019 12 13 22 50 273  4.0  6.1  5.03 14.81 11.26 288 1017.5  10.5  11.6 999.0 99.0 99.00
2019 12 13 23 50 282  4.3  7.6  5.97 16.00 12.31 280 1017.6  10.4  11.6 999.0 99.0 99.00
2019 12 14 00 50 275  4.0  5.8  5.29 16.00 11.58 295 1017.5  10.5  11.5 999.0 99.0 99.00
2019 12 14 01 50 294  8.2 10.0  5.30 14.81 11.43 278 1017.5   9.3  11.5 999.0 99.0 99.00
2019 12 14 02 50 265  2.6  4.2  4.83 14.81 11.06 272 1017.3   9.4  11.4 999.0 99.0 99.00
2019 12 14 03 50 262  5.5  7.3  5.10 17.39 11.22 270 1017.2   9.7  11.4 999.0 99.0 99.00
2019 12 14 04 50 243  4.4  6.1  4.43 12.90 10.51 269 1017.0   9.4  11.3 999.0 99.0 99.00
2019 12 14 05 50 286  9.7 12.4  4.38 14.81 10.65 269 1016.8   8.8  11.3 999.0 99.0 99.00
2019 12 14 06 50 304  6.7  8.5  4.28 16.00 10.53 279 1017.0   8.9  11.3 999.0 99.0 99.00
2019 12 14 07 50 315  6.4  8.9  4.20 12.12 10.11 280 1016.8   8.9  11.3 999.0 99.0 99.00
2019 12 14 08 50 308  5.3  7.2  3.99 14.81 10.32 280 1016.5   8.7  11.3 999.0 99.0 99.00
2019 12 14 09 50 323  4.5  6.5  3.96 12.90 10.14 285 1016.3   8.9  11.3 999.0 99.0 99.00
2019 12 14 10 50 297  3.8  5.7  4.40 16.00 11.12 291 1016.4   8.8  11.2 999.0 99.0 99.00
2019 12 14 11 50 287  2.7  5.0  4.16 14.81 10.62 284 1016.2   9.0  11.2 999.0 99.0 99.00
2019 12 14 12 50 272  0.9  2.1  3.70 13.79 10.04 281 1015.9   9.0  11.2 999.0 99.0 99.00
2019 12 14 13 50 257  2.4  3.6  3.50 14.81 10.08 284 1015.7   9.4  11.2 999.0 99.0 99.00
2019 12 14 14 50 222  2.7  4.1  4.08 14.81 10.71 273 1015.8   9.3  11.2 999.0 99.0 99.00
2019 12 14 15 50 188  2.0  3.5  3.85 14.81 10.68 288 1015.4   9.4  11.2 999.0 99.0 99.00
2019 12 14 16 50 163  2.6  4.7  3.60 14.81 10.35 288 1015.2   9.5  11.2 999.0 99.0 99.00
2019 12 14 17 50 154  3.8  5.4  4.16 13.79 11.01 293 1015.2   9.6  11.2 999.0 99.0 99.00
2019 12 14 18 50 177  5.4  7.2  4.14 14.81 10.99 297 1015.1   9.2  11.3 999.0 99.0 99.00
2019 12 14 19 50 165  4.2  6.1  4.08 14.81 10.54 303 1014.6   9.6  11.3 999.0 99.0 99.00
2019 12 14 20 50 183  6.1  8.3  3.62 12.90  9.89 289 1014.3   9.2  11.3 999.0 99.0 99.00
2019 12 14 21 50 215  6.5  7.8  3.46 13.79  9.85 278 1014.0   8.7  11.3 999.0 99.0 99.00
2019 12 14 22 50  56  5.8  7.8  3.09 12.90  9.79 298 1014.2   9.3  11.3 999.0 99.0 99.00
2019 12 14 23 50  89  4.9  7.2  3.28 14.81 10.06 317 1014.7   9.0  11.3 999.0 99.0 99.00
2019 12 15 00 50 122  4.6  6.4  2.96 12.90  9.44 305 1015.2   8.5  11.2 999.0 99.0 99.00
2019 12 15 01 50  72  1.9  2.8  3.12 13.79  9.71 317 1015.5   8.8  11.2 999.0 99.0 99.00
2019 12 15 02 50  43  4.2  5.9  2.68 14.81  9.64 312 1016.1   8.6  11.2 999.0 99.0 99.00
2019 12 15 03 50  36  3.2  3.9  2.44 13.79  9.02 307 1016.6   9.1  11.2 999.0 99.0 99.00
2019 12 15 04 50  38  3.0  4.2  2.51 13.79  9.15 295 1017.0   9.1  11.2 999.0 99.0 99.00
